3783    14124
3088	1	1
395	1	1
3068	1	1
3042	1	1
1442	1	1
1339	1	1
596	1	1
2281	1	1
222	1	1
194	1	1
3064	1	1
1812	1	1
1796	1	1
701	1	1
124	1	1
3057	1	1
7427	1	1
2276	1	1
2271	1	1
1525	1	1
2235	1	1
3027	1	1
2090	1	1
1342	1	1
331	1	1
3023	1	1
2261	1	1
68	1	1
116	1	1
1043	1	1
3020	1	1
491	1	1
179	1	1
2252	1	1
214	1	1
439	1	1
2147	1	1
1167	1	1
697	1	1
67	1	1
1793	1	1
258	1	1
1340	1	1
2996	1	1
1520	1	1
1336	1	1
30	1	1
178	1	1
747	1	1
2962	1	1
2952	1	1
455	1	1
260	1	1
623	1	1
29	1	1
1510	1	1
2927	1	1
301	1	1
2907	1	1
2909	1	1
1148	1	1
955	1	1
1502	1	1
2853	1	1
1500	1	1
2178	1	1
1320	1	1
874	1	1
2177	1	1
2892	1	1
636	1	1
1034	1	1
1494	1	1
276	1	1
1318	1	1
117	1	1
1492	1	1
1302	1	1
1313	1	1
1491	1	1
2870	1	1
2181	1	1
1309	1	1
1750	1	1
2848	1	1
1458	1	1
951	1	1
1029	1	1
2176	1	1
2846	1	1
347	1	1
2173	1	1
2826	1	1
1742	1	1
2166	1	1
2823	1	1
2820	1	1
2814	1	1
1736	1	1
1025	1	1
1482	1	1
1483	1	1
2152	1	1
2806	1	1
1128	1	1
2801	1	1
2795	1	1
1290	1	1
1288	1	1
1436	1	1
2498	1	1
2784	1	1
587	1	1
2780	1	1
2779	1	1
305	1	1
944	1	1
2129	1	1
683	1	1
42	1	1
1136	1	1
1283	1	1
2127	1	1
2093	1	1
1284	1	1
72	1	1
264	1	1
2756	1	1
1285	1	1
613	1	1
304	1	1
1282	1	1
4721	1	1
1475	1	1
2746	1	1
1715	1	1
734	1	1
2108	1	1
1923	1	1
1465	1	1
2742	1	1
2117	1	1
1720	1	1
90	1	1
2731	1	1
1457	1	1
2725	1	1
2109	1	1
543	1	1
2102	1	1
712	1	1
231	1	1
2687	1	1
1708	1	1
1129	1	1
76	1	1
2065	1	1
1251	1	1
1248	1	1
725	1	1
2559	1	1
507	1	1
1942	1	1
1232	1	1
534	1	1
994	1	1
503	1	1
2448	1	1
846	1	1
1	1028	1
1	2367	1
1	2296	1
1	379	1
1	3421	1
1	3418	1
1	3402	1
1	3385	1
1	3367	1
1	3349	1
1	545	1
1	1589	1
1	3339	1
1	2402	1
1	3335	1
1	3317	1
1	1862	1
1	3313	1
1	3295	1
1	2383	1
1	1195	1
1	3283	1
1	2375	1
1	292	1
1	3256	1
1	3259	1
1	3253	1
1	3247	1
1	2368	1
1	1574	1
1	3215	1
1	3202	1
1	2351	1
1	3163	1
1	2338	1
1	1521	1
1	3148	1
1	3124	1
1	3113	1
1	3013	1
1	1826	1
1	3103	1
1	1822	1
1	3101	1
1	3083	1
1	3084	1
1	3078	1
1	3062	1
1	3059	1
1	2273	1
1	3048	1
1	523	1
1	373	1
1	1331	1
1	3004	1
1	3006	1
1	810	1
1	3000	1
1	2999	1
1	2989	1
1	1337	1
1	2941	1
1	2947	1
1	2945	1
1	2926	1
1	2217	1
1	1505	1
1	2920	1
1	2782	1
1	2904	1
1	2898	1
1	2198	1
1	2881	1
1	2185	1
1	2858	1
1	1749	1
1	2837	1
1	517	1
1	2163	1
1	2830	1
1	2632	1
1	796	1
1	2810	1
1	2144	1
1	2136	1
1	2793	1
1	2786	1
1	2783	1
1	2775	1
1	2772	1
1	2771	1
1	2767	1
1	2764	1
1	2763	1
1	2752	1
1	2750	1
1	2747	1
1	2119	1
1	2744	1
1	2743	1
1	2707	1
1	2713	1
1	2700	1
1	1413	1
1	2695	1
1	2619	1
1	2605	1
1	1117	1
1	300	1
1	7348	-1
1	7425	-1
1	7557	-1
1	7589	-1
1368	2	1
164	2	1
244	2	1
62	2	1
2244	2	1
148	2	1
7403	2	1
52	2	1
264	2	1
159	2	1
66	2	1
20	2	1
60	2	1
585	2	1
97	2	1
2006	2	1
1421	2	1
353	2	1
42	2	1
37	2	1
51	2	1
185	2	1
38	2	1
7603	2	1
312	2	1
168	2	1
354	2	1
108	2	1
9	2	1
22	2	1
91	2	1
40	2	1
250	2	1
271	2	1
119	2	1
10	2	1
113	2	1
54	2	1
375	2	1
177	2	1
31	2	1
47	2	1
17	2	1
23	2	1
74	2	1
4	2	1
179	2	1
165	2	1
306	2	1
8	2	1
242	2	1
412	2	1
381	2	1
561	2	1
216	2	1
107	2	1
681	2	1
79	2	1
272	2	1
39	2	1
150	2	1
181	2	1
109	2	1
503	2	1
223	2	1
2404	2	1
24	2	1
19	2	1
7	2	1
348	2	1
11	2	1
473	2	1
1921	2	1
99	2	1
121	2	1
15	2	1
1380	2	1
30	2	1
73	2	1
85	2	1
189	2	1
787	2	1
133	2	1
1709	2	1
75	2	1
658	2	1
293	2	1
768	2	1
45	2	1
471	2	1
1632	2	1
281	2	1
269	2	1
96	2	1
2336	2	1
87	2	1
206	2	1
330	2	1
90	2	1
241	2	1
190	2	1
1494	2	1
7577	2	1
798	2	1
211	2	1
140	2	1
217	2	1
182	2	1
236	2	1
777	2	1
1098	2	1
106	2	1
237	2	1
44	2	1
1401	2	1
1409	2	1
769	2	1
1209	2	1
917	2	1
710	2	1
114	2	1
2698	2	1
1127	2	1
249	2	1
1009	2	1
1386	2	1
173	2	1
126	2	1
43	2	1
222	2	1
647	2	1
58	2	1
5	2	1
1156	2	1
553	2	1
170	2	1
93	2	1
145	2	1
1523	2	1
350	2	1
89	2	1
77	2	1
1785	2	1
166	2	1
489	2	1
25	2	1
161	2	1
1475	2	1
83	2	1
117	2	1
146	2	1
277	2	1
70	2	1
1487	2	1
67	2	1
175	2	1
270	2	1
587	2	1
871	2	1
389	2	1
544	2	1
2631	2	1
672	2	1
137	2	1
424	2	1
65	2	1
1693	2	1
475	2	1
35	2	1
449	2	1
1998	2	1
1977	2	1
915	2	1
63	2	1
1957	2	1
1635	2	1
508	2	1
2499	2	1
2497	2	1
299	2	1
1225	2	1
1232	2	1
238	2	1
2488	2	1
1936	2	1
382	2	1
355	2	1
1090	2	1
1222	2	1
21	2	1
564	2	1
2459	2	1
774	2	1
209	2	1
1922	2	1
504	2	1
987	2	1
2446	2	1
986	2	1
1603	2	1
379	2	1
446	2	1
436	2	1
512	2	1
2	767	1
2	469	1
2	188	1
2	257	1
2	7400	1
2	263	1
2	562	1
2	1691	1
2	14	1
2	13	1
2	139	1
2	318	1
2	862	1
2	251	1
2	111	1
2	16	1
2	5342	1
2	95	1
2	3	1
2	219	1
2	18	1
2	268	1
2	2839	1
2	1929	1
2	420	1
2	532	1
2	7401	1
2	200	1
2	402	1
2	7508	-1
2	7552	-1
2	7500	-1
2	7482	-1
2	7583	-1
971	3	1
92	3	1
7336	3	1
5	3	1
1545	3	1
103	3	1
207	3	1
43	3	1
6	3	1
7380	3	1
333	3	1
287	3	1
754	3	1
26	3	1
34	3	1
525	3	1
545	3	1
56	3	1
1849	3	1
557	3	1
208	3	1
1558	3	1
2346	3	1
974	3	1
262	3	1
2001	3	1
142	3	1
815	3	1
120	3	1
492	3	1
1175	3	1
32	3	1
259	3	1
177	3	1
172	3	1
1347	3	1
1338	3	1
105	3	1
891	3	1
818	3	1
890	3	1
347	3	1
93	3	1
1362	3	1
1547	3	1
351	3	1
42	3	1
123	3	1
113	3	1
1056	3	1
2280	3	1
879	3	1
36	3	1
590	3	1
3254	3	1
291	3	1
3260	3	1
1174	3	1
3198	3	1
460	3	1
3200	3	1
30	3	1
589	3	1
115	3	1
433	3	1
81	3	1
7509	3	1
973	3	1
1555	3	1
2334	3	1
3154	3	1
7595	3	1
244	3	1
1361	3	1
2331	3	1
1061	3	1
21	3	1
1356	3	1
509	3	1
969	3	1
197	3	1
493	3	1
124	3	1
621	3	1
1036	3	1
1054	3	1
1818	3	1
90	3	1
358	3	1
1339	3	1
396	3	1
748	3	1
24	3	1
13	3	1
170	3	1
2336	3	1
88	3	1
163	3	1
158	3	1
1576	3	1
2353	3	1
3221	3	1
1358	3	1
136	3	1
1367	3	1
7512	3	1
757	3	1
49	3	1
646	3	1
190	3	1
1839	3	1
2328	3	1
1360	3	1
7377	3	1
7431	3	1
2321	3	1
125	3	1
174	3	1
1548	3	1
1837	3	1
173	3	1
1834	3	1
107	3	1
703	3	1
1456	3	1
7406	3	1
1832	3	1
242	3	1
3105	3	1
641	3	1
320	3	1
955	3	1
885	3	1
632	3	1
2300	3	1
702	3	1
228	3	1
752	3	1
2291	3	1
656	3	1
877	3	1
7	3	1
1043	3	1
2293	3	1
58	3	1
290	3	1
87	3	1
72	3	1
650	3	1
3328	3	1
720	3	1
1379	3	1
219	3	1
19	3	1
309	3	1
3275	3	1
1336	3	1
345	3	1
336	3	1
295	3	1
154	3	1
1375	3	1
97	3	1
435	3	1
7390	3	1
753	3	1
12	3	1
1853	3	1
1184	3	1
1064	3	1
1560	3	1
988	3	1
7341	3	1
203	3	1
976	3	1
1063	3	1
289	3	1
454	3	1
7394	3	1
3203	3	1
1844	3	1
2053	3	1
1363	3	1
3181	3	1
288	3	1
2263	3	1
111	3	1
1843	3	1
774	3	1
3132	3	1
1059	3	1
2332	3	1
691	3	1
1550	3	1
1060	3	1
286	3	1
205	3	1
1359	3	1
1459	3	1
2315	3	1
135	3	1
1835	3	1
10	3	1
7432	3	1
1815	3	1
3127	3	1
1836	3	1
296	3	1
266	3	1
2311	3	1
40	3	1
1129	3	1
1147	3	1
2308	3	1
331	3	1
27	3	1
755	3	1
2306	3	1
5679	3	1
1790	3	1
1523	3	1
63	3	1
937	3	1
100	3	1
53	3	1
2298	3	1
3087	3	1
1274	3	1
227	3	1
1348	3	1
75	3	1
2295	3	1
394	3	1
3043	3	1
2285	3	1
1536	3	1
883	3	1
8	3	1
199	3	1
2290	3	1
11	3	1
1816	3	1
62	3	1
95	3	1
701	3	1
1524	3	1
1169	3	1
749	3	1
876	3	1
33	3	-1
3	31	1
3	1824	1
3	247	1
3	7525	1
3	638	1
3	162	1
3	886	1
3	29	1
3	2903	1
3	116	1
3	3049	1
3	7604	-1
97	4	1
215	4	1
479	4	1
302	4	1
39	4	1
381	4	1
148	4	1
7603	4	1
40	4	1
312	4	1
31	4	1
131	4	1
859	4	1
437	4	1
23	4	1
37	4	1
136	4	1
25	4	1
9	4	1
777	4	1
1398	4	1
17	4	1
77	4	1
1445	4	1
1009	4	1
423	4	1
510	4	1
65	4	1
420	4	1
63	4	1
224	4	1
7582	4	1
16	4	1
311	4	1
562	4	1
223	4	1
1230	4	1
74	4	1
54	4	1
113	4	1
119	4	1
683	4	1
231	4	1
1239	4	1
72	4	1
567	4	1
508	4	1
139	4	1
466	4	1
534	4	1
1085	4	1
236	4	1
771	4	1
150	4	1
106	4	1
561	4	1
768	4	1
121	4	1
168	4	1
1270	4	1
159	4	1
177	4	1
1264	4	1
578	4	1
3774	4	1
1003	4	1
367	4	1
1107	4	1
661	4	1
274	4	1
654	4	1
910	4	1
1091	4	1
1401	4	1
84	4	1
531	4	1
237	4	1
270	4	1
45	4	1
501	4	1
710	4	1
91	4	1
583	4	1
1702	4	1
3356	4	1
95	4	1
22	4	1
21	4	1
11	4	1
47	4	1
156	4	1
733	4	1
356	4	1
1678	4	1
1010	4	1
7596	4	1
781	4	1
2017	4	1
2002	4	1
572	4	1
202	4	1
664	4	1
1636	4	1
181	4	1
326	4	1
341	4	1
538	4	1
88	4	1
1233	4	1
111	4	1
2492	4	1
536	4	1
1621	4	1
1415	4	1
323	4	1
1611	4	1
609	4	1
353	4	1
366	4	1
848	4	1
1602	4	1
365	4	1
249	4	1
419	4	1
841	4	1
468	4	1
193	4	1
917	4	1
250	4	1
99	4	1
1816	4	1
2103	4	1
2405	4	1
394	4	1
227	4	1
396	4	1
411	4	1
1054	4	1
807	4	1
178	4	1
67	4	1
1038	4	1
489	4	1
347	4	1
38	4	1
265	4	1
2201	4	1
361	4	1
1295	4	1
1737	4	1
1139	4	1
386	4	1
140	4	1
117	4	1
727	4	1
2001	4	1
449	4	1
1108	4	1
1642	4	1
1109	4	1
918	4	1
2511	4	1
570	4	1
716	4	1
313	4	1
718	4	1
1615	4	1
1218	4	1
1086	4	1
2485	4	1
109	4	1
7569	4	1
1088	4	1
535	4	1
2467	4	1
2468	4	1
2465	4	1
401	4	1
772	4	1
2454	4	1
773	4	1
711	4	1
7550	4	1
842	4	1
153	4	1
2442	4	1
840	4	1
2439	4	1
379	4	1
1908	4	1
512	4	1
251	4	1
1087	4	1
1909	4	1
446	4	1
532	4	1
1209	4	1
439	4	1
10	4	1
4	7552	1
4	626	1
4	7401	1
4	1691	1
4	7327	1
4	2024	1
4	1634	1
4	145	1
4	380	1
4	2997	1
4	521	1
4	1322	1
4	2868	1
4	1025	1
4	35	1
4	2740	1
4	26	1
4	2709	1
4	7589	-1
4	211	-1
603	5	1
191	5	1
11	5	1
68	5	1
67	5	1
248	5	1
372	5	1
42	5	1
13	5	1
19	5	1
53	5	1
163	5	1
433	5	1
31	5	1
43	5	1
557	5	1
49	5	1
58	5	1
435	5	1
32	5	1
6	5	1
158	5	1
982	5	1
100	5	1
97	5	1
7380	5	1
24	5	1
291	5	1
1372	5	1
818	5	1
103	5	1
335	5	1
1192	5	1
174	5	1
893	5	1
59	5	1
12	5	1
81	5	1
904	5	1
349	5	1
36	5	1
29	5	1
85	5	1
33	5	1
61	5	1
826	5	1
122	5	1
242	5	1
197	5	1
1872	5	1
391	5	1
1068	5	1
88	5	1
115	5	1
7591	5	1
96	5	1
125	5	1
82	5	1
92	5	1
178	5	1
250	5	1
3307	5	1
3206	5	1
26	5	1
434	5	1
118	5	1
597	5	1
309	5	1
135	5	1
684	5	1
288	5	1
1375	5	1
801	5	1
1373	5	1
110	5	1
7126	5	1
222	5	1
1535	5	1
528	5	1
198	5	1
460	5	1
238	5	1
3336	5	1
602	5	1
47	5	1
154	5	1
641	5	1
2395	5	1
22	5	1
599	5	1
30	5	1
245	5	1
120	5	1
1819	5	1
3309	5	1
310	5	1
8	5	1
774	5	1
695	5	1
1156	5	1
280	5	1
27	5	1
1909	5	1
3009	5	1
462	5	1
146	5	1
2386	5	1
484	5	1
2354	5	1
1194	5	1
2333	5	1
825	5	1
1065	5	1
292	5	1
1378	5	1
136	5	1
93	5	1
1868	5	1
336	5	1
216	5	1
3254	5	1
1854	5	1
1376	5	1
172	5	1
692	5	1
7444	5	1
1859	5	1
1832	5	1
890	5	1
3236	5	1
7341	5	1
988	5	1
156	5	1
2363	5	1
3231	5	1
2320	5	1
706	5	1
1491	5	1
2335	5	1
141	5	1
395	5	1
203	5	1
289	5	1
7531	5	-1
5	46	1
5	262	1
5	2360	1
5	1359	1
5	979	1
5	7568	-1
5	1551	-1
5	1176	-1
5	2397	-1
5	7559	-1
5	2408	-1
5	7578	-1
5	416	-1
5	7503	-1
5	7480	-1
5	2336	-1
5	7479	-1
5	7510	-1
5	7532	-1
5	7522	-1
5	7523	-1
5	338	-1
5	7544	-1
5	7406	-1
5	7447	-1
5	7521	-1
5	7477	-1
5	384	-1
5	7575	-1
5	255	-1
5	7550	-1
5	3516	-1
5	7423	-1
5	7485	-1
5	759	-1
5	946	-1
5	7585	-1
5	7563	-1
5	3133	-1
5	7433	-1
5	7516	-1
5	7457	-1
5	314	-1
5	7514	-1
3305	6	1
524	6	1
36	6	1
112	6	1
56	6	1
31	6	1
100	6	1
227	6	1
177	6	1
809	6	1
92	6	1
32	6	1
19	6	1
1057	6	1
1541	6	1
394	6	1
11	6	1
207	6	1
12	6	1
49	6	1
59	6	1
1371	6	1
1571	6	1
1185	6	1
208	6	1
90	6	1
25	6	1
1566	6	1
557	6	1
810	6	1
198	6	1
75	6	1
29	6	1
287	6	1
1350	6	1
734	6	1
15	6	1
1380	6	1
185	6	1
549	6	1
266	6	1
214	6	1
526	6	1
1064	6	1
8	6	1
431	6	1
701	6	1
33	6	1
1361	6	1
305	6	1
1546	6	1
95	6	1
27	6	1
1461	6	1
458	6	1
826	6	1
1374	6	1
7420	6	1
2376	6	1
7444	6	1
168	6	1
3222	6	1
190	6	1
754	6	1
3158	6	1
2326	6	1
728	6	1
278	6	1
1542	6	1
1830	6	1
7	6	1
124	6	1
24	6	1
280	6	1
20	6	1
7415	6	1
295	6	1
104	6	1
245	6	1
1157	6	1
47	6	1
150	6	1
123	6	1
2352	6	1
330	6	1
163	6	1
2384	6	1
2371	6	1
306	6	1
706	6	1
1578	6	1
115	6	1
3176	6	1
632	6	1
815	6	1
7390	6	1
3155	6	1
818	6	1
1254	6	1
1555	6	1
1179	6	1
1055	6	1
7554	6	1
106	6	1
116	6	1
107	6	1
522	6	1
1152	6	1
244	6	1
3112	6	1
492	6	1
331	6	1
85	6	1
1056	6	1
3096	6	1
3066	6	1
188	6	1
53	6	1
3092	6	1
16	6	1
750	6	1
1346	6	1
203	6	1
545	6	1
149	6	1
2292	6	1
113	6	1
117	6	1
44	6	1
519	6	1
1776	6	1
40	6	1
7528	6	1
30	6	1
133	6	1
1450	6	1
408	6	1
6	138	1
6	1069	1
6	1395	1
6	41	1
6	162	1
6	3365	1
6	1865	1
6	638	1
6	3229	1
6	1560	1
6	3192	1
6	1178	1
6	43	1
6	7551	1
6	642	1
6	39	1
6	7552	-1
6	7604	-1
6	7587	-1
174	7	1
30	7	1
36	7	1
7517	7	1
7536	7	1
142	7	1
1151	7	1
429	7	1
95	7	1
266	7	1
956	7	1
638	7	1
31	7	1
203	7	1
757	7	1
5342	7	1
391	7	1
1178	7	1
492	7	1
640	7	1
75	7	1
2211	7	1
11	7	1
370	7	1
25	7	1
111	7	1
124	7	1
809	7	1
8	7	1
484	7	1
190	7	1
98	7	1
58	7	1
96	7	1
173	7	1
26	7	1
27	7	1
1346	7	1
172	7	1
5679	7	1
877	7	1
696	7	1
549	7	1
113	7	1
878	7	1
100	7	1
801	7	1
1782	7	1
47	7	1
156	7	1
1036	7	1
51	7	1
197	7	1
1768	7	1
1310	7	1
191	7	1
417	7	1
1064	7	1
2336	7	1
666	7	1
87	7	1
980	7	1
645	7	1
371	7	1
7562	7	1
1171	7	1
110	7	1
752	7	1
123	7	1
1152	7	1
684	7	1
750	7	1
879	7	1
2981	7	1
13	7	1
161	7	1
946	7	1
356	7	1
506	7	1
318	7	1
21	7	1
1325	7	1
216	7	1
2922	7	1
24	7	1
1309	7	1
686	7	1
1287	7	1
1495	7	1
2192	7	1
2866	7	1
497	7	1
1180	7	1
2361	7	1
3378	7	1
345	7	1
85	7	1
1057	7	1
2381	7	1
7585	7	1
1185	7	1
19	7	1
1574	7	1
614	7	1
289	7	1
6369	7	1
115	7	1
253	7	1
70	7	1
1059	7	1
6014	7	1
3145	7	1
1360	7	1
296	7	1
1649	7	1
621	7	1
3002	7	1
2302	7	1
2301	7	1
179	7	1
165	7	1
1348	7	1
150	7	1
768	7	1
748	7	1
523	7	1
40	7	1
882	7	1
221	7	1
7595	7	1
7590	7	1
214	7	1
699	7	1
7528	7	1
3019	7	1
1046	7	1
7501	7	1
3011	7	1
62	7	1
1162	7	1
154	7	1
204	7	1
42	7	1
1516	7	1
743	7	1
2987	7	1
1153	7	1
1033	7	1
7588	7	1
306	7	1
1784	7	1
83	7	1
362	7	1
146	7	1
1282	7	1
1308	7	1
7442	7	1
43	7	1
65	7	1
319	7	1
1757	7	1
348	7	1
117	7	1
2210	7	1
2923	7	1
2209	7	1
483	7	1
7565	7	1
7600	7	1
272	7	1
29	7	1
52	7	1
452	7	1
1147	7	1
1760	7	1
637	7	1
2869	7	1
2889	7	1
22	7	1
687	7	1
7566	7	1
2142	7	1
1731	7	1
2358	7	-1
321	7	-1
2408	7	-1
7602	7	-1
7601	7	-1
7599	7	-1
7598	7	-1
7604	7	-1
7594	7	-1
7	34	1
7	145	1
7	1499	1
7	330	1
7	2307	1
7	3351	1
7	650	1
7	596	1
7	3177	1
7	810	1
7	3052	1
7	1522	1
7	41	1
7	796	1
7	407	1
7	1317	1
7	7540	-1
7	7425	-1
7	7591	-1
7	536	-1
7	7554	-1
7	7568	-1
7	7516	-1
7	7567	-1
7	7504	-1
7	7398	-1
7	7507	-1
7	7558	-1
7	177	-1
7	244	-1
7	7574	-1
7	7586	-1
7	7484	-1
7	7513	-1
7	7506	-1
7	7417	-1
7	7505	-1
7	7483	-1
7	7535	-1
7604	8	1
36	8	1
265	8	1
500	8	1
7390	8	1
177	8	1
7595	8	1
396	8	1
1518	8	1
7380	8	1
30	8	1
600	8	1
1836	8	1
227	8	1
554	8	1
1322	8	1
1578	8	1
5342	8	1
2330	8	1
1343	8	1
701	8	1
25	8	1
521	8	1
62	8	1
26	8	1
43	8	1
100	8	1
19	8	1
892	8	1
1566	8	1
7578	8	1
391	8	1
2333	8	1
1361	8	1
174	8	1
288	8	1
333	8	1
287	8	1
13	8	1
32	8	1
3018	8	1
133	8	1
318	8	1
487	8	1
51	8	1
522	8	1
306	8	1
2336	8	1
645	8	1
308	8	1
7515	8	1
3159	8	1
3131	8	1
362	8	1
3116	8	1
10	8	1
1178	8	1
237	8	1
523	8	1
95	8	1
596	8	1
937	8	1
451	8	1
962	8	1
2253	8	1
29	8	1
2921	8	1
1159	8	1
136	8	1
1033	8	1
807	8	1
205	8	1
484	8	1
52	8	1
21	8	1
201	8	1
869	8	1
157	8	1
3028	8	1
336	8	1
981	8	1
1571	8	1
694	8	1
877	8	1
356	8	1
1556	8	1
754	8	1
6014	8	1
458	8	1
1415	8	1
123	8	1
641	8	1
1459	8	1
885	8	1
748	8	1
154	8	1
112	8	1
846	8	1
549	8	1
696	8	1
1788	8	1
142	8	1
1041	8	1
106	8	1
1038	8	1
66	8	1
1254	8	1
1298	8	1
209	8	1
33	8	1
295	8	1
1162	8	1
166	8	1
266	8	1
7588	8	1
801	8	1
961	8	1
613	8	1
85	8	1
2955	8	1
7565	8	1
2172	8	1
63	8	1
11	8	1
286	8	1
110	8	1
284	8	1
75	8	1
124	8	1
8	1896	1
8	105	1
8	335	1
8	3400	1
8	2344	1
8	118	1
8	120	1
8	528	1
8	2408	1
8	24	1
8	128	1
8	1691	1
8	1865	1
8	2389	1
8	59	1
8	983	1
8	2384	1
8	34	1
8	650	-1
8	395	-1
8	401	-1
8	372	-1
8	7512	-1
8	707	-1
8	148	-1
8	309	-1
8	1068	-1
8	602	-1
8	225	-1
8	3369	-1
8	597	-1
8	242	-1
8	189	-1
8	393	-1
8	319	-1
8	591	-1
8	1043	-1
8	599	-1
8	547	-1
8	739	-1
8	752	-1
8	883	-1
8	592	-1
8	457	-1
8	1346	-1
8	1794	-1
8	879	-1
8	812	-1
8	317	-1
8	147	-1
8	347	-1
8	519	-1
8	268	-1
8	2395	-1
8	360	-1
8	107	-1
8	452	-1
8	585	-1
8	204	-1
8	427	-1
8	7352	-1
8	7362	-1
8	7361	-1
8	1579	-1
8	7359	-1
8	7360	-1
8	7358	-1
8	7496	-1
8	7382	-1
8	7357	-1
8	7354	-1
8	7356	-1
8	7355	-1
8	7353	-1
8	7489	-1
8	7487	-1
8	7495	-1
8	7494	-1
8	7493	-1
8	7492	-1
8	7491	-1
8	7490	-1
8	7486	-1
8	7488	-1
8	382	-1
8	7351	-1
8	7350	-1
8	1883	-1
8	2354	-1
8	4721	-1
8	1856	-1
8	2821	-1
8	3129	-1
8	4017	-1
8	593	-1
8	617	-1
8	130	-1
8	78	-1
8	214	-1
8	3516	-1
8	331	-1
8	304	-1
8	2031	-1
8	969	-1
8	1179	-1
8	702	-1
8	492	-1
8	7328	-1
8	1195	-1
8	758	-1
8	229	-1
8	780	-1
8	1104	-1
8	5446	-1
8	1502	-1
8	4934	-1
8	7485	-1
8	665	-1
8	7423	-1
8	7345	-1
8	1584	-1
8	6792	-1
8	527	-1
8	7347	-1
8	649	-1
8	5679	-1
8	7381	-1
8	7575	-1
8	7603	-1
8	7507	-1
8	7558	-1
8	7408	-1
8	7552	-1
8	7475	-1
8	7474	-1
8	7543	-1
8	7567	-1
8	7542	-1
8	7470	-1
8	7459	-1
8	7472	-1
8	7471	-1
8	7435	-1
8	7412	-1
8	7597	-1
176	9	1
107	9	1
14	9	1
11	9	1
97	9	1
159	9	1
20	9	1
7603	9	1
40	9	1
22	9	1
145	9	1
24	9	1
67	9	1
267	9	1
589	9	1
197	9	1
193	9	1
47	9	1
1478	9	1
211	9	1
17	9	1
152	9	1
65	9	1
122	9	1
75	9	1
491	9	1
1163	9	1
165	9	1
304	9	1
38	9	1
348	9	1
70	9	1
66	9	1
21	9	1
133	9	1
2819	9	1
77	9	1
156	9	1
1023	9	1
2777	9	1
113	9	1
219	9	1
546	9	1
135	9	1
39	9	1
42	9	1
272	9	1
33	9	1
548	9	1
452	9	1
83	9	1
1458	9	1
45	9	1
2727	9	1
